system:index,ACRES,CNTY,endyear,orch_id,orchard_bsi_fill,orchard_bsi_mean,orchard_bsi_stddev,orchard_savi_fill,orchard_savi_mean,orchard_savi_stddev,period_end_date,period_start_date,season,stability_score,startyear,time_period,.geo
2_005c0000000000003d79,33.39,Kern,2023,005c0000000000003d79,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d7a,94.95,Kern,2023,005c0000000000003d7a,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d7c,4.69,Kern,2023,005c0000000000003d7c,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d7e,12.34,Kern,2023,005c0000000000003d7e,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d80,27.5,Kern,2023,005c0000000000003d80,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d81,63.71,Kern,2023,005c0000000000003d81,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d82,39.56,Kern,2023,005c0000000000003d82,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d83,22.56,Kern,2023,005c0000000000003d83,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d86,36.64,Kern,2023,005c0000000000003d86,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d87,68.34,Kern,2023,005c0000000000003d87,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d88,153.46,Kern,2023,005c0000000000003d88,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d8a,122.56,Kern,2023,005c0000000000003d8a,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d8b,62.87,Kern,2023,005c0000000000003d8b,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d8c,118.67,Kern,2023,005c0000000000003d8c,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d8d,96.37,Kern,2023,005c0000000000003d8d,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d8f,5.73,Kern,2023,005c0000000000003d8f,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d94,6.24,Kern,2023,005c0000000000003d94,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d9a,8.98,Kern,2023,005c0000000000003d9a,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d9b,78.52,Kern,2023,005c0000000000003d9b,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d9d,37.1,Kern,2023,005c0000000000003d9d,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d9e,169.57,Kern,2023,005c0000000000003d9e,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003d9f,6.55,Kern,2023,005c0000000000003d9f,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003da0,87.77,Kern,2023,005c0000000000003da0,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003da2,24.17,Kern,2023,005c0000000000003da2,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003da4,152.16,Kern,2023,005c0000000000003da4,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003da7,33.59,Kern,2023,005c0000000000003da7,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003daa,13.8,Kern,2023,005c0000000000003daa,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dab,7.69,Kern,2023,005c0000000000003dab,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dac,10.13,Kern,2023,005c0000000000003dac,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dae,55.67,Kern,2023,005c0000000000003dae,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003db0,198.74,Kern,2023,005c0000000000003db0,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003db3,32.49,Kern,2023,005c0000000000003db3,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003db4,12.99,Kern,2023,005c0000000000003db4,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003db5,73.11,Kern,2023,005c0000000000003db5,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003db6,67.43,Kern,2023,005c0000000000003db6,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003db7,393.79,Kern,2023,005c0000000000003db7,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003db8,137.4,Kern,2023,005c0000000000003db8,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003db9,121.49,Kern,2023,005c0000000000003db9,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dba,11.98,Kern,2023,005c0000000000003dba,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dbb,4.81,Kern,2023,005c0000000000003dbb,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dbc,18.03,Kern,2023,005c0000000000003dbc,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dc0,66.29,Kern,2023,005c0000000000003dc0,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dc6,73.7,Kern,2023,005c0000000000003dc6,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dc7,126.24,Kern,2023,005c0000000000003dc7,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dc8,58.96,Kern,2023,005c0000000000003dc8,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dc9,61.55,Kern,2023,005c0000000000003dc9,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dca,52.59,Kern,2023,005c0000000000003dca,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dcb,46.79,Kern,2023,005c0000000000003dcb,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dcd,48.02,Kern,2023,005c0000000000003dcd,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dce,57.34,Kern,2023,005c0000000000003dce,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dcf,58.57,Kern,2023,005c0000000000003dcf,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dd0,142.14,Kern,2023,005c0000000000003dd0,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dd2,150.07,Kern,2023,005c0000000000003dd2,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dd3,110.68,Kern,2023,005c0000000000003dd3,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dd4,74.85,Kern,2023,005c0000000000003dd4,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dd5,78.01,Kern,2023,005c0000000000003dd5,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dd9,169.77,Kern,2023,005c0000000000003dd9,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dda,68.52,Kern,2023,005c0000000000003dda,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003ddb,2.89,Kern,2023,005c0000000000003ddb,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003ddc,53.94,Kern,2023,005c0000000000003ddc,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dde,191.07,Kern,2023,005c0000000000003dde,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003ddf,322.43,Kern,2023,005c0000000000003ddf,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de0,66.04,Kern,2023,005c0000000000003de0,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de1,68.86,Kern,2023,005c0000000000003de1,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de2,143.57,Kern,2023,005c0000000000003de2,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de3,70.15,Kern,2023,005c0000000000003de3,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de4,142.52,Kern,2023,005c0000000000003de4,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de5,58.69,Kern,2023,005c0000000000003de5,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de6,97.15,Kern,2023,005c0000000000003de6,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de8,160.72,Kern,2023,005c0000000000003de8,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003de9,3.66,Kern,2023,005c0000000000003de9,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003deb,5.64,Kern,2023,005c0000000000003deb,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dec,10.94,Kern,2023,005c0000000000003dec,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003ded,8.94,Kern,2023,005c0000000000003ded,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003dee,82.22,Kern,2023,005c0000000000003dee,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df0,17.57,Kern,2023,005c0000000000003df0,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df1,123.83,Kern,2023,005c0000000000003df1,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df2,161.73,Kern,2023,005c0000000000003df2,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df3,124.11,Kern,2023,005c0000000000003df3,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df4,76.26,Kern,2023,005c0000000000003df4,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df5,159.13,Kern,2023,005c0000000000003df5,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df6,148.24,Kern,2023,005c0000000000003df6,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df7,74.5,Kern,2023,005c0000000000003df7,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003df8,162.45,Kern,2023,005c0000000000003df8,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e03,40.59,Kern,2023,005c0000000000003e03,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e04,78.87,Kern,2023,005c0000000000003e04,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e05,153.11,Kern,2023,005c0000000000003e05,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e06,87.23,Kern,2023,005c0000000000003e06,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e09,4.96,Kern,2023,005c0000000000003e09,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e0b,27.97,Kern,2023,005c0000000000003e0b,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e0c,43.13,Kern,2023,005c0000000000003e0c,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e0d,25.13,Kern,2023,005c0000000000003e0d,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e0e,147.33,Kern,2023,005c0000000000003e0e,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e0f,101.96,Kern,2023,005c0000000000003e0f,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e10,22.64,Kern,2023,005c0000000000003e10,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e11,83.4,Kern,2023,005c0000000000003e11,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e12,18.05,Kern,2023,005c0000000000003e12,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e13,8.73,Kern,2023,005c0000000000003e13,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e14,23.37,Kern,2023,005c0000000000003e14,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e15,8.14,Kern,2023,005c0000000000003e15,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e16,145.86,Kern,2023,005c0000000000003e16,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e17,257.16,Kern,2023,005c0000000000003e17,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e18,316.36,Kern,2023,005c0000000000003e18,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e19,2.47,Kern,2023,005c0000000000003e19,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e1a,84.58,Kern,2023,005c0000000000003e1a,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e1b,38.89,Kern,2023,005c0000000000003e1b,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e1c,46.66,Kern,2023,005c0000000000003e1c,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e1d,35.49,Kern,2023,005c0000000000003e1d,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e1e,38.1,Kern,2023,005c0000000000003e1e,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e1f,9.39,Kern,2023,005c0000000000003e1f,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e20,90.58,Kern,2023,005c0000000000003e20,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e21,9.66,Kern,2023,005c0000000000003e21,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e22,79.53,Kern,2023,005c0000000000003e22,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e23,33.47,Kern,2023,005c0000000000003e23,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e24,40.11,Kern,2023,005c0000000000003e24,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e25,32.87,Kern,2023,005c0000000000003e25,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e26,32.29,Kern,2023,005c0000000000003e26,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e27,51.69,Kern,2023,005c0000000000003e27,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e28,6.92,Kern,2023,005c0000000000003e28,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e29,14.46,Kern,2023,005c0000000000003e29,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e2a,3.12,Kern,2023,005c0000000000003e2a,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e2b,16.06,Kern,2023,005c0000000000003e2b,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e2c,69.83,Kern,2023,005c0000000000003e2c,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e2d,225.88,Kern,2023,005c0000000000003e2d,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e2e,34.53,Kern,2023,005c0000000000003e2e,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e2f,56.91,Kern,2023,005c0000000000003e2f,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e30,71.58,Kern,2023,005c0000000000003e30,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e31,33.28,Kern,2023,005c0000000000003e31,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e32,4.1,Kern,2023,005c0000000000003e32,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e33,77.47,Kern,2023,005c0000000000003e33,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e34,150.64,Kern,2023,005c0000000000003e34,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e35,14.54,Kern,2023,005c0000000000003e35,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e36,44.22,Kern,2023,005c0000000000003e36,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e37,15.29,Kern,2023,005c0000000000003e37,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,7.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e39,50.77,Kern,2023,005c0000000000003e39,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_005c0000000000003e3a,52.1,Kern,2023,005c0000000000003e3a,0,0,0,0,0,0,2018-01-05,2017-12-12,2017_2018,8.0,2016,3,"{""type"":""MultiPoint"",""coordinates"":[]}"
